Date,Customer,Material,Quantity,MixType,Rate,Total_INR,Year
2023-07-13,Suresh,40mm,2.5,DryMix,2263.26,5655.7,2023
2021-11-01,RK Traders,6mm,7.95,WetMix,1449.02,11519.91,2021
2021-01-14,Meghana,12mm,8.37,WetMix,1303.07,10910.81,2021
2022-03-29,Suresh,40mm,14.83,DryMix,1817.19,26957.97,2022
2021-12-31,Prasad Reddy,20mm,1.23,DryMix,2891.94,3563.21,2021
2022-11-03,Prasad Reddy,40mm,4.21,DryMix,2037.99,8584.51,2022
2024-07-18,Talangeni,12mm,3.5,WetMix,1455.14,5089.78,2024
2020-03-24,Suresh,6mm,2.92,WetMix,1402.61,4089.83,2020
2020-06-20,Prasad Reddy,20mm,7.13,DryMix,2414.42,17203.5,2020
2021-07-02,RK Traders,6mm,5.01,WetMix,1515.44,7598.21,2021
2022-09-09,Ashok,6mm,2.83,WetMix,1389.67,3938.42,2022
2020-10-09,RK Traders,6mm,9.92,WetMix,1311.58,13015.47,2020
2023-09-15,Suresh,12mm,9.15,WetMix,1582.53,14477.32,2023
2023-12-01,Talangeni,20mm,1.22,DryMix,2841.57,3457.7,2023
2023-03-25,Naresh,12mm,7.37,WetMix,1366.66,10072.78,2023
2021-07-20,Talangeni,12mm,4.73,WetMix,1288.78,6095.92,2021
2024-10-05,Talangeni,12mm,5.07,WetMix,1648.02,8357.37,2024
2023-04-18,Suresh,12mm,4.17,WetMix,1426.01,5951.97,2023
2023-08-03,Talangeni,40mm,1.37,DryMix,2029.28,2772.4,2023
2024-02-19,Ashok,Dust,5.49,WetMix,1488.95,8173.09,2024
2020-01-21,RK Traders,40mm,9.33,DryMix,1680.61,15682.3,2020
2021-06-20,Meghana,6mm,7.98,WetMix,1400.72,11182.22,2021
2022-07-22,RK Traders,40mm,1.4,DryMix,2132.42,2987.8,2022
2024-06-09,Ashok,12mm,2.14,WetMix,1457.38,3115.96,2024
2020-07-14,Suresh,Dust,4.74,WetMix,1192.9,5655.72,2020
2021-03-30,Prasad Reddy,20mm,5.58,DryMix,2871.69,16025.24,2021
2020-06-23,Prasad Reddy,12mm,1.66,WetMix,1204.15,2003.49,2020
2020-12-28,Naresh,6mm,5.14,WetMix,1253.65,6448.8,2020
2021-08-14,Prasad Reddy,40mm,5.21,DryMix,1961.05,10211.39,2021
2021-05-22,Naresh,20mm,3.32,DryMix,2411.97,7997.7,2021
2021-05-08,Naresh,12mm,5.13,WetMix,1409.01,7230.31,2021
2024-03-20,Suresh,Dust,9.94,WetMix,1659.68,16500.63,2024
2020-11-13,Prasad Reddy,6mm,6.7,WetMix,1445.48,9688.34,2020
2021-09-11,Suresh,20mm,8.22,DryMix,2873.38,23622.79,2021
2023-04-14,Prasad Reddy,Dust,1.48,WetMix,1557.28,2307.87,2023
2022-11-03,Ashok,40mm,4.96,DryMix,2041.46,10124.85,2022
2022-07-16,Talangeni,40mm,5.78,DryMix,2075.89,12008.11,2022
2020-05-24,RK Traders,20mm,6.73,DryMix,2431.81,16354.42,2020
2020-08-03,RK Traders,6mm,3.4,WetMix,1340.58,4551.32,2020
2020-10-11,Naresh,Dust,10.52,WetMix,1114.49,11724.14,2020
2024-11-01,RK Traders,Dust,5.95,WetMix,1468.43,8735.11,2024
2021-02-27,Suresh,20mm,5.82,DryMix,2821.22,16408.77,2021
2023-02-09,Meghana,Dust,9.03,WetMix,1489.47,13448.72,2023
2020-07-01,Suresh,6mm,2.54,WetMix,1264.69,3213.49,2020
2021-03-30,Meghana,12mm,11.24,WetMix,1361.35,15302.09,2021
2022-10-02,Ashok,12mm,8.43,WetMix,1433.58,12088.38,2022
2020-07-15,Meghana,20mm,1.67,DryMix,2296.66,3830.87,2020
2022-02-14,Prasad Reddy,12mm,6.53,WetMix,1473.81,9625.21,2022
2021-11-18,RK Traders,40mm,10.74,DryMix,1706.39,18321.69,2021
2021-09-24,Talangeni,6mm,7.51,WetMix,1526.05,11457.67,2021
2021-06-19,Naresh,Dust,7.39,WetMix,1370.37,10128.65,2021
2024-09-20,Prasad Reddy,20mm,5.1,DryMix,3332.77,17009.04,2024
2023-03-30,RK Traders,40mm,10.7,DryMix,2251.25,24084.0,2023
2022-07-05,RK Traders,12mm,3.19,WetMix,1355.53,4323.52,2022
2021-07-23,Prasad Reddy,Dust,1.51,WetMix,1227.65,1857.44,2021
2021-02-02,Talangeni,20mm,5.06,DryMix,2865.62,14486.43,2021
2024-09-03,Suresh,Dust,2.08,WetMix,1539.91,3205.77,2024
2021-06-04,Prasad Reddy,20mm,4.56,DryMix,2920.43,13315.29,2021
2023-02-03,Naresh,12mm,1.45,WetMix,1502.73,2179.09,2023
2021-12-04,Ashok,20mm,2.99,DryMix,2833.2,8472.34,2021
2024-08-03,RK Traders,40mm,4.02,DryMix,2431.1,9767.74,2024
2024-04-10,Naresh,40mm,9.77,DryMix,2466.76,24095.56,2024
2024-09-03,Ashok,12mm,9.13,WetMix,1676.49,15298.46,2024
2023-08-24,Meghana,6mm,5.32,WetMix,1569.97,8346.15,2023
2020-03-15,Suresh,Dust,12.78,WetMix,1311.54,16760.41,2020
2023-02-05,Naresh,40mm,6.71,DryMix,1937.09,12998.48,2023
2021-12-27,Meghana,12mm,2.89,WetMix,1366.95,3952.75,2021
2022-11-14,Meghana,Dust,9.21,WetMix,1323.13,12191.17,2022
2021-07-14,Naresh,12mm,4.77,WetMix,1346.5,6425.33,2021
2023-12-02,Meghana,6mm,8.14,WetMix,1558.64,12689.73,2023
2020-03-30,Suresh,12mm,8.75,WetMix,1102.42,9646.36,2020
2022-09-08,Naresh,Dust,9.22,WetMix,1307.56,12050.09,2022
2020-02-21,Ashok,Dust,2.02,WetMix,1130.96,2281.42,2020
2022-11-03,Suresh,Dust,7.68,WetMix,1284.6,9869.55,2022
2021-03-02,Suresh,40mm,12.12,DryMix,2008.33,24341.69,2021
2021-01-23,RK Traders,12mm,4.07,WetMix,1336.64,5445.68,2021
2021-04-04,Suresh,40mm,5.31,DryMix,2013.95,10699.85,2021
2020-03-08,Suresh,40mm,13.48,DryMix,1743.46,23495.54,2020
2023-06-17,Suresh,20mm,1.77,DryMix,3177.34,5611.01,2023
2024-01-13,RK Traders,20mm,4.57,DryMix,3418.58,15615.16,2024
2022-08-19,Suresh,20mm,4.77,DryMix,2961.31,14137.46,2022
2024-02-08,Ashok,6mm,6.43,WetMix,1521.91,9781.8,2024
2024-12-04,Suresh,6mm,3.42,WetMix,1719.77,5881.79,2024
2022-08-26,RK Traders,Dust,4.74,WetMix,1250.87,5928.58,2022
2022-11-04,Suresh,12mm,1.3,WetMix,1342.25,1751.34,2022
2021-06-01,Meghana,12mm,6.42,WetMix,1173.75,7535.48,2021
2022-05-01,Suresh,40mm,2.54,DryMix,2094.68,5311.13,2022
2020-06-16,Prasad Reddy,20mm,8.96,DryMix,2464.38,22070.78,2020
2024-05-23,Suresh,40mm,5.44,DryMix,2459.98,13389.17,2024
2023-05-15,Talangeni,12mm,4.7,WetMix,1560.66,7342.0,2023
2024-11-26,Suresh,40mm,1.75,DryMix,2106.16,3688.58,2024
2021-07-05,Ashok,12mm,2.07,WetMix,1362.73,2826.28,2021
2020-05-13,Meghana,40mm,8.7,DryMix,1847.69,16068.52,2020
2021-04-03,Talangeni,40mm,6.07,DryMix,1884.1,11435.12,2021
2022-07-28,Naresh,6mm,2.4,WetMix,1369.01,3279.5,2022
2022-11-01,Meghana,40mm,2.83,DryMix,2029.36,5741.45,2022
2023-08-06,Ashok,6mm,2.85,WetMix,1707.22,4867.98,2023
2022-07-30,RK Traders,40mm,3.88,DryMix,2204.39,8558.14,2022
2023-01-02,Ashok,6mm,4.15,WetMix,1526.21,6338.24,2023
2022-05-20,RK Traders,12mm,7.98,WetMix,1436.27,11468.35,2022
2021-03-19,RK Traders,20mm,9.86,DryMix,2473.78,24395.91,2021
2024-04-10,Naresh,6mm,10.07,WetMix,1716.19,17287.78,2024
2020-02-20,Talangeni,20mm,4.46,DryMix,2587.12,11531.44,2020
2022-06-06,Meghana,20mm,4.77,DryMix,2829.35,13496.75,2022
2021-09-18,Prasad Reddy,40mm,9.05,DryMix,1847.16,16718.98,2021
2024-06-11,Prasad Reddy,12mm,1.25,WetMix,1588.57,1983.56,2024
2023-05-17,Ashok,20mm,4.35,DryMix,2932.22,12766.83,2023
2024-02-15,RK Traders,6mm,5.94,WetMix,1732.66,10299.25,2024
2021-04-02,Meghana,6mm,9.59,WetMix,1481.74,14210.96,2021
2020-08-21,Talangeni,40mm,2.3,DryMix,1887.53,4337.49,2020
2021-01-29,Prasad Reddy,12mm,6.61,WetMix,1346.33,8904.02,2021
2021-06-13,Talangeni,Dust,7.46,WetMix,1418.85,10584.37,2021
2021-08-13,Talangeni,Dust,2.1,WetMix,1361.75,2853.82,2021
2020-12-06,Prasad Reddy,12mm,7.3,WetMix,1309.0,9551.38,2020
2020-04-09,Talangeni,20mm,8.62,DryMix,2288.31,19714.94,2020
2020-08-06,Meghana,12mm,5.0,WetMix,1280.96,6407.1,2020
2021-08-09,Meghana,6mm,2.58,WetMix,1314.74,3396.34,2021
2021-04-10,RK Traders,40mm,15.57,DryMix,1796.33,27970.24,2021
2024-09-12,Meghana,12mm,3.63,WetMix,1466.12,5326.18,2024
2020-09-20,Naresh,20mm,2.87,DryMix,2667.87,7669.62,2020
2023-03-25,Suresh,12mm,14.13,WetMix,1336.59,18883.54,2023
2021-10-06,Talangeni,12mm,8.05,WetMix,1271.72,10234.7,2021
2023-11-29,Naresh,20mm,1.22,DryMix,3114.84,3794.51,2023
2020-06-25,Prasad Reddy,20mm,5.12,DryMix,2375.83,12164.86,2020
2024-04-05,Prasad Reddy,40mm,8.82,DryMix,2173.51,19176.51,2024
2022-12-06,Meghana,12mm,4.72,WetMix,1273.33,6007.4,2022
2022-03-11,Meghana,40mm,6.49,DryMix,1898.53,12322.51,2022
2024-03-28,RK Traders,6mm,6.32,WetMix,1707.64,10798.16,2024
2020-02-07,Talangeni,20mm,5.15,DryMix,2341.78,12054.49,2020
2023-05-26,Ashok,20mm,14.15,DryMix,2890.64,40895.72,2023
2021-09-18,Talangeni,6mm,8.51,WetMix,1394.71,11875.26,2021
2020-05-08,Ashok,6mm,8.2,WetMix,1350.11,11072.88,2020
2024-08-13,Ashok,6mm,2.12,WetMix,1584.48,3354.21,2024
2021-06-17,Suresh,20mm,5.25,DryMix,2573.99,13501.04,2021
2022-08-17,Ashok,6mm,5.61,WetMix,1498.64,8411.9,2022
2024-11-05,Suresh,20mm,8.49,DryMix,2963.49,25165.36,2024
2023-01-09,Prasad Reddy,6mm,4.1,WetMix,1623.18,6654.64,2023
2021-09-19,Ashok,20mm,6.92,DryMix,2549.15,17633.76,2021
2022-01-24,Talangeni,20mm,5.48,DryMix,2817.44,15447.77,2022
2021-11-17,Prasad Reddy,12mm,3.94,WetMix,1296.82,5108.61,2021
2021-08-13,Meghana,20mm,3.43,DryMix,2512.27,8614.48,2021
2020-03-07,Ashok,20mm,7.85,DryMix,2482.81,19498.45,2020
2021-12-21,Meghana,20mm,3.16,DryMix,2597.72,8202.31,2021
2020-04-24,Suresh,Dust,8.37,WetMix,1140.33,9543.0,2020
2022-04-07,Meghana,Dust,8.45,WetMix,1412.27,11931.04,2022
2022-08-25,Talangeni,Dust,1.02,WetMix,1499.68,1535.76,2022
2023-09-21,Prasad Reddy,20mm,2.2,DryMix,2777.3,6113.06,2023
2021-06-01,Ashok,20mm,1.06,DryMix,2737.45,2894.32,2021
2022-08-16,Naresh,20mm,4.54,DryMix,3008.78,13654.79,2022
2024-08-20,Meghana,20mm,3.77,DryMix,3081.31,11615.98,2024
2023-05-23,Prasad Reddy,Dust,6.43,WetMix,1605.16,10320.55,2023
2021-08-08,Ashok,40mm,2.87,DryMix,1973.76,5670.28,2021
2024-05-19,Talangeni,20mm,10.02,DryMix,3112.48,31179.77,2024
2024-01-19,Talangeni,12mm,9.04,WetMix,1639.76,14817.27,2024
2022-08-16,Meghana,40mm,4.7,DryMix,1962.56,9230.18,2022
2021-10-25,Naresh,20mm,6.26,DryMix,2913.06,18237.82,2021
2023-03-12,RK Traders,40mm,14.39,DryMix,2191.66,31534.17,2023
2024-11-06,Talangeni,Dust,3.84,WetMix,1635.58,6273.95,2024
2024-07-03,Prasad Reddy,40mm,2.86,DryMix,2220.11,6343.49,2024
2024-07-10,Talangeni,12mm,5.69,WetMix,1461.17,8313.81,2024
2020-09-29,Talangeni,40mm,9.72,DryMix,1735.68,16877.14,2020
2021-03-28,Meghana,40mm,10.27,DryMix,1824.63,18731.26,2021
2022-06-13,Talangeni,Dust,3.67,WetMix,1486.66,5450.76,2022
2024-12-01,Talangeni,6mm,6.96,WetMix,1728.29,12025.01,2024
2022-03-24,Ashok,6mm,7.64,WetMix,1358.05,10370.84,2022
2020-03-14,Ashok,6mm,6.7,WetMix,1444.1,9672.95,2020
2022-09-17,Talangeni,6mm,7.51,WetMix,1356.79,10192.23,2022
2024-05-26,Meghana,Dust,10.79,WetMix,1573.06,16972.19,2024
2024-11-24,Suresh,6mm,9.65,WetMix,1727.78,16677.54,2024
2023-09-23,Prasad Reddy,Dust,2.01,WetMix,1418.01,2855.26,2023
2020-03-03,Ashok,12mm,15.57,WetMix,1128.0,17567.14,2020
2020-01-24,Ashok,6mm,7.19,WetMix,1278.08,9183.58,2020
2024-05-13,Prasad Reddy,12mm,13.06,WetMix,1430.3,18684.37,2024
2020-06-17,Prasad Reddy,Dust,8.47,WetMix,1310.71,11103.17,2020
2020-05-26,Talangeni,20mm,7.52,DryMix,2727.51,20513.83,2020
2022-10-22,Meghana,40mm,2.19,DryMix,2116.2,4630.02,2022
2022-06-22,Meghana,12mm,3.31,WetMix,1349.31,4470.69,2022
2023-02-24,RK Traders,20mm,9.11,DryMix,2814.86,25637.63,2023
2023-02-02,Suresh,20mm,9.11,DryMix,3185.33,29010.19,2023
2022-02-11,Naresh,6mm,3.66,WetMix,1465.68,5361.91,2022
2022-04-27,Ashok,20mm,12.27,DryMix,3060.05,37533.29,2022
2024-09-29,Suresh,20mm,3.53,DryMix,3456.56,12212.83,2024
2020-04-30,Ashok,Dust,7.67,WetMix,1207.47,9265.48,2020
2021-07-14,Prasad Reddy,Dust,5.02,WetMix,1378.59,6920.85,2021
2021-03-07,Talangeni,20mm,2.86,DryMix,2921.49,8344.42,2021
2023-01-02,Prasad Reddy,Dust,3.98,WetMix,1559.99,6209.34,2023
2020-08-26,Suresh,20mm,1.83,DryMix,2517.76,4610.7,2020
2020-11-12,Naresh,20mm,3.63,DryMix,2568.81,9336.71,2020
2022-11-25,Naresh,Dust,3.25,WetMix,1253.48,4076.56,2022
2023-02-04,RK Traders,6mm,8.65,WetMix,1646.69,14248.56,2023
2021-07-01,Talangeni,Dust,0.65,WetMix,1211.46,786.01,2021
2020-02-03,Prasad Reddy,20mm,5.7,DryMix,2595.27,14796.37,2020
2020-04-18,Prasad Reddy,6mm,4.92,WetMix,1363.74,6703.93,2020
2020-10-20,Talangeni,20mm,6.4,DryMix,2479.38,15856.15,2020
2022-10-14,Ashok,40mm,9.87,DryMix,1825.44,18015.02,2022
2024-10-18,Ashok,Dust,4.0,WetMix,1543.64,6172.3,2024
2020-08-29,Talangeni,6mm,3.63,WetMix,1222.16,4434.47,2020
2022-02-19,Ashok,20mm,1.14,DryMix,2634.05,3006.15,2022
2024-11-27,Suresh,Dust,3.63,WetMix,1609.19,5847.57,2024
2024-01-13,Ashok,Dust,6.15,WetMix,1538.86,9459.79,2024
2023-04-16,RK Traders,40mm,2.74,DryMix,2069.25,5662.33,2023
2020-03-02,Meghana,12mm,3.99,WetMix,1149.33,4589.94,2020
2024-07-26,Ashok,40mm,2.08,DryMix,2377.96,4951.79,2024
2023-05-06,Meghana,12mm,6.1,WetMix,1408.06,8582.15,2023
2023-09-17,Ashok,Dust,6.84,WetMix,1524.28,10427.2,2023
2022-03-07,Prasad Reddy,12mm,6.0,WetMix,1417.66,8505.6,2022
2020-10-23,Ashok,40mm,5.59,DryMix,1604.22,8965.78,2020
2024-10-08,Ashok,12mm,2.78,WetMix,1644.48,4573.83,2024
2020-10-18,Naresh,Dust,4.82,WetMix,1140.19,5494.51,2020
2022-01-08,Prasad Reddy,12mm,3.85,WetMix,1390.38,5350.04,2022
2021-12-24,Talangeni,12mm,1.8,WetMix,1190.07,2141.14,2021
2023-12-03,Prasad Reddy,Dust,7.82,WetMix,1476.43,11551.0,2023
2022-09-30,Naresh,40mm,3.9,DryMix,1930.56,7533.08,2022
2020-11-20,Meghana,12mm,2.78,WetMix,1304.88,3628.26,2020
2022-07-27,Meghana,6mm,5.6,WetMix,1414.95,7923.33,2022
2023-07-27,Meghana,40mm,2.31,DryMix,2031.82,4693.15,2023
2021-12-03,Meghana,40mm,1.55,DryMix,1989.77,3093.36,2021
2020-03-25,Prasad Reddy,Dust,14.13,WetMix,1102.2,15572.5,2020
2022-02-01,RK Traders,6mm,7.0,WetMix,1359.19,9517.89,2022
2022-03-09,Ashok,6mm,6.3,WetMix,1425.27,8978.69,2022
2024-01-16,Suresh,20mm,4.2,DryMix,2914.37,12226.08,2024
2022-04-24,Suresh,Dust,9.32,WetMix,1294.81,12070.54,2022
2024-09-04,RK Traders,Dust,6.48,WetMix,1669.37,10824.96,2024
2022-10-10,Meghana,Dust,2.01,WetMix,1312.29,2631.89,2022
2023-05-05,Suresh,20mm,12.76,DryMix,3111.47,39703.91,2023
2024-10-02,Naresh,6mm,10.75,WetMix,1559.4,16770.0,2024
2020-01-26,Naresh,12mm,7.94,WetMix,1219.5,9679.0,2020
2024-04-11,Talangeni,40mm,7.22,DryMix,2199.86,15883.76,2024
2022-04-12,Naresh,40mm,12.3,DryMix,1960.55,24112.73,2022
2021-11-28,Prasad Reddy,6mm,2.14,WetMix,1435.42,3067.31,2021
2021-11-27,Prasad Reddy,40mm,3.8,DryMix,1881.18,7152.79,2021
2020-10-14,Prasad Reddy,6mm,1.94,WetMix,1285.5,2492.33,2020
2021-05-18,Talangeni,40mm,13.39,DryMix,1732.95,23212.18,2021
2020-05-16,RK Traders,Dust,2.28,WetMix,1308.47,2989.31,2020
2020-07-15,Suresh,40mm,5.14,DryMix,1836.33,9433.46,2020
2020-06-18,Ashok,6mm,1.7,WetMix,1300.4,2214.82,2020
2022-12-16,Prasad Reddy,Dust,5.53,WetMix,1317.98,7287.42,2022
2024-02-18,RK Traders,Dust,4.83,WetMix,1433.12,6924.04,2024
2022-03-29,Prasad Reddy,20mm,12.23,DryMix,3075.45,37603.34,2022
2023-12-30,Naresh,40mm,2.04,DryMix,1990.83,4055.72,2023
2021-08-20,RK Traders,20mm,3.8,DryMix,2894.01,10983.31,2021
2023-06-23,RK Traders,20mm,8.73,DryMix,3071.25,26822.01,2023
2024-01-07,Meghana,Dust,8.83,WetMix,1660.2,14660.52,2024
2020-08-14,Talangeni,Dust,0.89,WetMix,1112.37,987.27,2020
2023-03-19,Suresh,20mm,11.3,DryMix,3070.44,34683.41,2023
2022-12-31,Naresh,12mm,3.46,WetMix,1385.18,4796.68,2022
2023-08-15,Suresh,Dust,4.77,WetMix,1380.74,6585.98,2023
2022-01-02,Prasad Reddy,6mm,9.66,WetMix,1525.22,14737.03,2022
2023-05-04,Meghana,6mm,7.27,WetMix,1547.81,11258.74,2023
2022-07-08,Talangeni,12mm,5.5,WetMix,1298.15,7139.13,2022
2023-03-29,Prasad Reddy,Dust,2.56,WetMix,1331.65,3404.27,2023
2020-11-03,Naresh,12mm,8.72,WetMix,1282.79,11181.54,2020
2022-01-04,Ashok,12mm,3.21,WetMix,1448.37,4645.8,2022
2020-06-15,Naresh,6mm,4.16,WetMix,1305.7,5437.35,2020
2024-09-20,Prasad Reddy,40mm,5.75,DryMix,2099.3,12063.19,2024
2022-11-20,Talangeni,6mm,6.8,WetMix,1382.69,9398.72,2022
2022-05-18,Meghana,Dust,10.89,WetMix,1423.49,15499.31,2022
2022-01-29,Suresh,6mm,7.96,WetMix,1428.3,11375.38,2022
2021-07-13,Meghana,6mm,5.55,WetMix,1418.41,7874.9,2021
2022-11-21,Meghana,40mm,2.79,DryMix,2107.37,5870.73,2022
2020-10-26,Meghana,40mm,5.38,DryMix,1842.39,9916.77,2020
2020-09-05,Talangeni,20mm,3.52,DryMix,2309.2,8139.76,2020
2022-03-23,Talangeni,Dust,11.91,WetMix,1319.85,15717.51,2022
2021-06-11,Talangeni,40mm,7.13,DryMix,1979.06,14113.96,2021
2022-11-07,Meghana,40mm,5.04,DryMix,2103.82,10607.71,2022
2021-12-31,RK Traders,40mm,2.51,DryMix,1818.52,4565.17,2021
2023-03-11,Ashok,12mm,3.12,WetMix,1466.64,4571.12,2023
2023-01-09,Naresh,40mm,6.28,DryMix,1940.65,12193.18,2023
2022-06-14,RK Traders,12mm,1.74,WetMix,1384.49,2410.53,2022
2021-05-30,Prasad Reddy,Dust,13.47,WetMix,1346.03,18130.4,2021
2021-12-07,Talangeni,12mm,4.18,WetMix,1212.43,5065.82,2021
2020-12-09,Naresh,40mm,7.08,DryMix,1780.98,12609.4,2020
2020-04-14,Talangeni,40mm,4.68,DryMix,1748.76,8177.27,2020
2021-05-18,Naresh,6mm,1.72,WetMix,1294.74,2226.04,2021
2023-07-10,Prasad Reddy,6mm,5.79,WetMix,1497.08,8675.09,2023
2024-04-26,Prasad Reddy,Dust,13.51,WetMix,1428.21,19298.18,2024
2020-12-18,Naresh,Dust,7.59,WetMix,1102.17,8360.99,2020
2023-03-14,RK Traders,6mm,10.16,WetMix,1651.45,16785.59,2023
2024-10-27,Suresh,20mm,3.53,DryMix,3347.32,11801.01,2024
2021-08-03,RK Traders,6mm,6.14,WetMix,1349.3,8281.36,2021
2022-12-11,Ashok,20mm,4.41,DryMix,2735.47,12062.56,2022
2020-03-11,Naresh,20mm,12.3,DryMix,2556.52,31443.95,2020
2023-08-26,Suresh,40mm,1.59,DryMix,2095.27,3327.89,2023
2022-04-16,Talangeni,6mm,10.79,WetMix,1390.64,15010.8,2022
2024-08-13,Suresh,Dust,4.87,WetMix,1562.03,7611.82,2024
2020-02-20,Naresh,40mm,5.48,DryMix,1827.26,10014.16,2020
2023-10-20,Meghana,20mm,9.07,DryMix,3201.4,29036.15,2023
2022-08-30,Meghana,40mm,3.0,DryMix,2136.33,6415.82,2022
2021-12-11,Naresh,Dust,5.14,WetMix,1228.46,6313.41,2021
2021-06-12,Meghana,6mm,9.17,WetMix,1286.08,11798.86,2021
2020-08-02,Suresh,40mm,3.32,DryMix,1697.93,5630.37,2020
2024-06-25,Suresh,6mm,3.61,WetMix,1720.85,6217.87,2024
2022-09-03,Suresh,6mm,2.37,WetMix,1654.03,3923.72,2022
2023-05-15,Prasad Reddy,Dust,7.54,WetMix,1376.35,10381.16,2023
2020-08-11,Meghana,20mm,5.52,DryMix,2555.61,14098.99,2020
2023-04-10,Meghana,12mm,7.26,WetMix,1313.63,9538.5,2023
2022-08-16,Ashok,12mm,0.94,WetMix,1490.24,1397.37,2022
2022-05-26,RK Traders,Dust,13.48,WetMix,1422.61,19179.87,2022
2022-02-24,Naresh,40mm,5.75,DryMix,1989.72,11449.77,2022
2022-12-08,Prasad Reddy,40mm,7.38,DryMix,2195.47,16205.03,2022
2022-12-31,Suresh,20mm,8.23,DryMix,3102.6,25526.4,2022
2022-02-24,Meghana,Dust,4.97,WetMix,1303.55,6479.03,2022
2023-01-20,Naresh,20mm,4.18,DryMix,2932.1,12256.37,2023
2023-10-13,Meghana,40mm,2.98,DryMix,2116.0,6297.99,2023
2022-07-06,Suresh,6mm,2.75,WetMix,1510.85,4158.93,2022
2021-07-05,Suresh,Dust,3.32,WetMix,1354.23,4491.12,2021
2020-01-31,Meghana,40mm,6.59,DryMix,1605.75,10580.09,2020
2021-11-03,RK Traders,12mm,4.5,WetMix,1401.7,6311.0,2021
2024-01-12,RK Traders,Dust,3.63,WetMix,1587.39,5768.61,2024
2022-04-27,Talangeni,Dust,11.39,WetMix,1480.54,16868.47,2022
2021-12-13,Prasad Reddy,12mm,4.42,WetMix,1177.16,5208.01,2021
2023-08-03,Meghana,12mm,3.94,WetMix,1534.36,6045.53,2023
2024-01-21,Ashok,12mm,5.16,WetMix,1602.08,8268.5,2024
2021-09-26,RK Traders,12mm,8.88,WetMix,1282.41,11383.92,2021
2020-07-25,Talangeni,Dust,1.72,WetMix,1170.93,2010.59,2020
2021-12-18,Prasad Reddy,12mm,5.93,WetMix,1377.44,8174.05,2021
2020-08-21,Talangeni,20mm,5.11,DryMix,2643.15,13516.42,2020
2022-05-06,Prasad Reddy,Dust,2.8,WetMix,1516.28,4239.38,2022
2022-04-09,Naresh,12mm,6.16,WetMix,1460.71,8993.8,2022
2021-09-10,Ashok,6mm,7.19,WetMix,1453.53,10458.07,2021
2020-02-22,Meghana,12mm,4.29,WetMix,1182.86,5070.37,2020
2021-10-20,Ashok,Dust,8.0,WetMix,1328.88,10624.61,2021
2020-03-29,Talangeni,Dust,5.86,WetMix,1106.88,6485.28,2020
2024-05-10,Suresh,40mm,4.16,DryMix,2053.03,8545.81,2024
2023-11-05,Prasad Reddy,Dust,1.13,WetMix,1514.88,1705.88,2023
2023-01-30,Ashok,Dust,9.18,WetMix,1350.04,12394.22,2023
2022-11-23,Suresh,Dust,1.64,WetMix,1485.47,2439.22,2022
2022-01-09,RK Traders,6mm,4.99,WetMix,1442.3,7203.24,2022
2023-01-18,Talangeni,20mm,5.72,DryMix,3067.18,17556.13,2023
2024-07-05,Suresh,6mm,0.99,WetMix,1588.04,1568.21,2024
2023-02-16,Meghana,40mm,3.06,DryMix,2182.56,6683.94,2023
2023-07-04,Meghana,20mm,1.21,DryMix,3247.73,3923.7,2023
2020-06-21,Suresh,20mm,2.77,DryMix,2267.58,6289.18,2020
2022-03-08,Naresh,12mm,2.75,WetMix,1371.14,3774.33,2022
2021-05-02,Ashok,20mm,13.18,DryMix,2893.35,38134.32,2021
2024-01-04,Ashok,20mm,8.32,DryMix,3078.83,25618.51,2024
2020-01-14,Meghana,40mm,2.18,DryMix,1610.38,3506.78,2020
2023-12-30,Talangeni,20mm,1.4,DryMix,2816.46,3947.26,2023
2024-08-26,Talangeni,6mm,6.45,WetMix,1535.24,9903.28,2024
2022-01-23,RK Traders,40mm,2.58,DryMix,2131.59,5508.22,2022
2021-03-21,Meghana,12mm,13.26,WetMix,1407.4,18664.16,2021
2022-01-15,Ashok,20mm,9.14,DryMix,2688.03,24566.42,2022
2022-03-08,RK Traders,6mm,9.27,WetMix,1642.94,15233.06,2022
2020-10-01,Suresh,Dust,8.66,WetMix,1229.87,10650.25,2020
2020-04-16,Talangeni,Dust,7.74,WetMix,1147.59,8881.1,2020
2023-01-10,Talangeni,12mm,7.72,WetMix,1339.49,10334.85,2023
2022-06-03,Meghana,20mm,4.07,DryMix,2735.67,11141.24,2022
2024-01-18,Naresh,20mm,4.96,DryMix,3223.89,15991.35,2024
2022-11-22,Ashok,Dust,9.7,WetMix,1391.34,13494.21,2022
2024-04-14,RK Traders,6mm,3.78,WetMix,1738.5,6573.32,2024
2021-04-10,Meghana,12mm,15.01,WetMix,1194.26,17926.77,2021
2021-05-02,Naresh,40mm,2.04,DryMix,1913.04,3899.41,2021
2020-12-29,Ashok,Dust,6.53,WetMix,1148.55,7497.99,2020
2022-03-26,Ashok,12mm,11.87,WetMix,1273.33,15117.41,2022
2020-08-20,Suresh,12mm,3.82,WetMix,1224.33,4672.68,2020
2020-06-19,Suresh,Dust,6.05,WetMix,1154.04,6977.11,2020
2023-06-18,RK Traders,12mm,3.75,WetMix,1336.0,5004.48,2023
2023-08-19,Talangeni,12mm,4.98,WetMix,1496.59,7452.54,2023
2023-08-24,Talangeni,Dust,3.44,WetMix,1367.37,4704.96,2023
